% Model:              Pt_secm_ele_HOPG_k0H.mph
% Version:            COMSOL 5.4.0.388
% Date:               May 22 2020, 11:44
% Dimension:          1
% Nodes:              23
% Expressions:        1
% Description:        Table graph
%                         
-2.7500000000000007E-7    0.14465502715986617
-2.5000000000000004E-7    0.1576829078513193
-2.2500000000000007E-7    0.1726639093554283
-2.0000000000000004E-7    0.18963169662717616
-1.7500000000000005E-7    0.2096141110622196
-1.5000000000000005E-7    0.2331820823505578
-1.2500000000000002E-7    0.26171263308936127
-1.0000000000000002E-7    0.2991723486039111
-7.500000000000002E-8     0.3057174421088689
-5.0000000000000024E-8    0.29110345644918456
-2.5000000000000025E-8    0.2861677786692325
0                         0.28394727950819054
2.5000000000000025E-8     0.2860729650903784
5.0E-8                    0.29130433497512637
7.500000000000002E-8      0.3055912194698587
1.0E-7                    0.29909975354117324
1.2500000000000002E-7     0.26210874979764504
1.5000000000000005E-7     0.2331550126627039
1.7500000000000002E-7     0.2096665157621102
2.0000000000000004E-7     0.18963304376519205
2.2500000000000002E-7     0.17245824740822335
2.500000000000001E-7      0.1577134661371758
2.7500000000000007E-7     0.14492101887375208
