% Model:              Pt_secm_ele_HOPG_k0H.mph
% Version:            COMSOL 5.4.0.388
% Date:               May 22 2020, 14:36
% Dimension:          1
% Nodes:              23
% Expressions:        1
% Description:        Table graph
%                         
-2.7500000000000007E-7    0.1378492361055967
-2.5000000000000004E-7    0.1482950230246856
-2.2500000000000007E-7    0.15949270575591368
-2.0000000000000004E-7    0.17180942457156684
-1.7500000000000005E-7    0.18558060664251533
-1.5000000000000005E-7    0.2004131005301548
-1.2500000000000002E-7    0.21683283738186515
-1.0000000000000002E-7    0.23397220908180638
-7.500000000000002E-8     0.22916650720896886
-5.0000000000000024E-8    0.21739711681549573
-2.5000000000000025E-8    0.2130133776225921
0                         0.21082763447955966
2.5000000000000025E-8     0.21310033854176352
5.0E-8                    0.2169064365070321
7.500000000000002E-8      0.2296601280080177
1.0E-7                    0.23383855123652142
1.2500000000000002E-7     0.216875436647569
1.5000000000000005E-7     0.20063846786979422
1.7500000000000002E-7     0.1856979443161229
2.0000000000000004E-7     0.17198850191721488
2.2500000000000002E-7     0.15942903724288338
2.500000000000001E-7      0.14812633065828823
2.7500000000000007E-7     0.1378970995898471
