% Model:              Pt_secm_hemi_np.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jun 9 2020, 16:20
% Table:              Table 1 - L = 25 (tds.ntflux_cP/(2*pi*D*Rtip*a), tds.ntflux_cP)
% Xa                                              L                                                 Concentration (mM), Integral 7                    TotalFlux (mol/s), Integral 7
-8                                                1                                                 0.22770277620005103                               3.004467349430744E-17
-7.8367                                           1                                                 0.23321323172456726                               3.0771760971245044E-17
-7.6735                                           1                                                 0.2398546235709822                                3.164807198028596E-17
-7.5102                                           1                                                 0.2469067807783915                                3.257858220182575E-17
-7.3469                                           1                                                 0.2536820235753664                                3.347255442771093E-17
-7.1837                                           1                                                 0.2605166925923191                                3.437436775859263E-17
-7.0204                                           1                                                 0.26850541819048884                               3.5428455267924445E-17
-6.8571                                           1                                                 0.2771308789115755                                3.6566557997402573E-17
-6.6939                                           1.0606321888383363                                0.2896018297620858                                3.821206119556266E-17
-6.5306                                           1.2812593453317715                                0.3108066520430489                                4.100997157930183E-17
-6.3673                                           1.4554858673309061                                0.3291310031019906                                4.3427812739381965E-17
-6.2041                                           1.5911577891585738                                0.34449814243439636                               4.545545900478375E-17
-6.0408                                           1.7032519220596818                                0.36018937475170903                               4.7525868332085106E-17
-5.8776                                           1.7944732904114233                                0.37489385026139566                               4.9466078166002115E-17
-5.7143                                           1.8652864230460695                                0.3884146072860351                                5.125010002546442E-17
-5.551                                            1.9205822033956266                                0.4032688660209034                                5.321007329033571E-17
-5.3878                                           1.9610276872089287                                0.4184397196480907                                5.521182026709788E-17
-5.2245                                           1.9870874137792731                                0.4338012101326067                                5.723872118458016E-17
-5.0612                                           1.998867356779834                                 0.4506880593171372                                5.946688844087714E-17
-4.898                                            2                                                 0.4670011343065572                                6.161934797573445E-17
-4.7347                                           2                                                 0.4863873479165789                                6.41772985985774E-17
-4.5714                                           2                                                 0.506069977465538                                 6.677436038313965E-17
-4.4082                                           2                                                 0.5267927211792294                                6.95086619984921E-17
-4.2449                                           2                                                 0.5494571627009126                                7.249916460374617E-17
-4.0816                                           2                                                 0.5743305455462274                                7.57811301500504E-17
-3.9184                                           2                                                 0.601706848598629                                 7.939334823722898E-17
-3.7551                                           2                                                 0.6291410921907052                                8.301321139850642E-17
-3.5918                                           2                                                 0.660568043763808                                 8.715989996635168E-17
-3.4286                                           2                                                 0.6937140340057472                                9.153341034283336E-17
-3.2653                                           2                                                 0.7301602760881453                                9.634237869066799E-17
-3.102                                            2                                                 0.770011472633038                                 1.0160062019536032E-16
-2.9388                                           2                                                 0.8144460490126447                                1.0746362442158099E-16
-2.7755                                           2                                                 0.861620336463788                                 1.136881250071646E-16
-2.6122                                           2                                                 0.9165508071369844                                1.2093602985842037E-16
-2.449                                            2                                                 0.9730551834767114                                1.2839160666981184E-16
-2.2857                                           2                                                 1.0372973525648779                                1.3686816118105038E-16
-2.1224                                           2                                                 1.1068677571282248                                1.4604775980015706E-16
-1.9592                                           2.2719012654602753                                1.043302868890291                                 1.3766057039174542E-16
-1.7959                                           2.4030695349906126                                1.036035824914252                                 1.367017065290712E-16
-1.6327                                           2.516801682691745                                 1.0295667922054412                                1.358481377724498E-16
-1.4694                                           2.6155044714165565                                1.0228298701721168                                1.349592218522067E-16
-1.3061                                           2.7007596690560973                                1.0184924008642682                                1.343869062602728E-16
-1.1429                                           2.7737663185639847                                1.0136221662076372                                1.3374429393669473E-16
-0.9796                                           2.83555705990904                                  1.0097095445962494                                1.3322803567764922E-16
-0.8163                                           2.886806940202271                                 1.0098860780033874                                1.3325132871195812E-16
-0.6531                                           2.928047197365507                                 1.0048092032021223                                1.325814508636466E-16
-0.4898                                           2.959745928285061                                 1.0027055841681376                                1.3230388487131553E-16
-0.3265                                           2.9821800331301263                                1.0006151714428215                                1.3202806141036068E-16
-0.1633                                           2.99555222121064                                  1.000494610493178                                 1.320121537678258E-16
0                                                 3                                                 0.9999045770146044                                1.3193430068447478E-16
