% Model:              Pt_secm_Bruker_np.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jun 11 2020, 09:43
% Table:              Table 1 - L = 1 (tds.ntflux_cP/(2.15*4*D*Rbase*a), tds.ntflux_cP)
% Xa                                              L                                                 Concentration (mM), Integral 7                    TotalFlux (mol/s), Integral 7
-8                                                1                                                 0.22189251595743753                               1.402582593366964E-16
-7.8367                                           1                                                 0.227958700329839                                 1.4409269447849123E-16
-7.6735                                           1                                                 0.23481894622037366                               1.4842905590589799E-16
-7.5102                                           1                                                 0.24099898784896936                               1.523354602193335E-16
-7.3469                                           1                                                 0.24802815778972462                               1.5677859853888454E-16
-7.1837                                           1                                                 0.2550382284240585                                1.6120966418684728E-16
-7.0204                                           1                                                 0.262474801307592                                 1.6591032190652886E-16
-6.8571                                           1                                                 0.27071973909632463                               1.7112194708278636E-16
-6.6939                                           1                                                 0.2792887234159006                                1.7653840207119054E-16
-6.5306                                           1                                                 0.2880625637200179                                1.8208434652742335E-16
-6.3673                                           1                                                 0.2979164769814109                                1.883130050999503E-16
-6.2041                                           1                                                 0.30803136829351574                               1.9470662789833204E-16
-6.0408                                           1                                                 0.3185661452447338                                2.013656604091958E-16
-5.8776                                           1                                                 0.3292496280748325                                2.0811868990610135E-16
-5.7143                                           1                                                 0.3412828327400945                                2.1572487857501388E-16
-5.551                                            1                                                 0.35391820270684327                               2.2371169593099563E-16
-5.3878                                           1                                                 0.36729083777405563                               2.3216453855698007E-16
-5.2245                                           1                                                 0.3816980029376025                                2.412713076568581E-16
-5.0612                                           1                                                 0.3966721192275663                                2.5073644656374443E-16
-4.898                                            1                                                 0.412800655005822                                 2.6093129402918004E-16
-4.7347                                           1                                                 0.4298708637504649                                2.7172137297666906E-16
-4.5714                                           1                                                 0.4493028219948929                                2.840043137829719E-16
-4.4082                                           1                                                 0.4681171744389494                                2.958968659628602E-16
-4.2449                                           1                                                 0.4898132833685286                                3.0961097641724703E-16
-4.0816                                           1                                                 0.5127238195547987                                3.240927263405877E-16
-3.9184                                           1                                                 0.5382952502050499                                3.402564276546124E-16
-3.7551                                           1                                                 0.5664248297407405                                3.58037134879123E-16
-3.5918                                           1                                                 0.598179133948578                                 3.7810903056889653E-16
-3.4286                                           1                                                 0.6301532929426868                                3.9831989646907225E-16
-3.2653                                           1                                                 0.6668952919647363                                4.2154451405090963E-16
-3.102                                            1                                                 0.7088111641512496                                4.480395368600044E-16
-2.9388                                           1                                                 0.7577957141356942                                4.790026709051719E-16
-2.7755                                           1                                                 0.812276549545339                                 5.134400069676084E-16
-2.6122                                           1                                                 0.8751023246015249                                5.531521793806247E-16
-2.449                                            1                                                 0.9552826794521697                                6.038341816817174E-16
-2.2857                                           1.619610716498674                                 0.8116613002729012                                5.130511079024991E-16
-2.1224                                           1.7456583399922518                                0.8181044272808581                                5.171238084842296E-16
-1.9592                                           2.027466393611003                                 0.7706023680699065                                4.870977568569879E-16
-1.7959                                           2.235307892794343                                 0.7413996348133155                                4.686387091654959E-16
-1.6327                                           2.3982489048806723                                0.7226717769819635                                4.568008302302993E-16
-1.4694                                           2.530892223508892                                 0.7072607683964289                                4.470595317033833E-16
-1.3061                                           2.6421087387868076                                0.6961560954677187                                4.4004026794514514E-16
-1.1429                                           2.732627773066102                                 0.6883130864672515                                4.3508270195594987E-16
-0.9796                                           2.806703949184813                                 0.6832739233584049                                4.3189744695484756E-16
-0.8163                                           2.8492667694518645                                0.6804579304457492                                4.3011745783475834E-16
-0.6531                                           2.904708090431093                                 0.675108981933004                                 4.2673638747985157E-16
-0.4898                                           2.9469043014873813                                0.6724415990279757                                4.250503347455838E-16
-0.3265                                           2.9765605751101827                                0.6675926937945779                                4.219853417475544E-16
-0.1633                                           2.9941591550535054                                0.6662122663566055                                4.211127735640114E-16
0                                                 3                                                 0.6670385554845912                                4.2163507092181033E-16
