% Model:              Pt_secm_disk_Mesh.mph
% Version:            COMSOL 5.4.0.388
% Date:               May 31 2020, 17:44
% Dimension:          1
% Nodes:              50
% Expressions:        1
% Description:        Point graph
% x                       Height
3.3087224502121103E-15    0.9761126850570514
61.21999999999999         0.9758467027501405
122.44999999999997        0.9757093904942433
183.66999999999996        0.9752005396876546
244.9                     0.9740160626862404
306.11999999999995        0.973518728499126
367.35                    0.9726166295467131
428.56999999999994        0.9709145763568809
489.8                     0.9679887292176472
551.02                    0.9641550300068654
612.2399999999999         0.9585794530646861
673.47                    0.8093176488321441
734.6899999999999         0.7460258881483193
795.9199999999998         0.63535376923172
857.14                    0.5567758950292943
918.3700000000001         0.49961872778888616
979.5899999999999         0.4550464594953607
1040.82                   0.4185241111347423
1102.04                   0.3876051351420515
1163.27                   0.3614410537016882
1224.4899999999998        0.3385891683752813
1285.7100000000003        0.31879008168273126
1346.94                   0.30040393586146524
1408.1599999999999        0.2845340534678696
1469.39                   0.26990743249007687
1530.6099999999997        0.25666352726870095
1591.8399999999997        0.24417085800139274
1653.06                   0.23398404832200384
1714.2899999999997        0.22379557467500968
1775.5099999999998        0.21365013939767005
1836.7299999999998        0.2058141322674048
1897.9599999999998        0.1977659956362086
1959.1799999999998        0.18971917341569858
2020.4099999999999        0.1827087029778749
2081.6299999999997        0.1766175083984648
2142.8600000000006        0.17051191131841414
2204.08                   0.1643755035779107
2265.31                   0.15877841202312973
2326.5299999999997        0.15392962992883805
2387.76                   0.14908005580872244
2448.9799999999996        0.14423127371443079
2510.2                    0.13938249162013916
2571.4299999999994        0.13492003952544196
2632.6499999999996        0.13129931966896086
2693.8799999999997        0.12774130317084062
2755.1                    0.12422403614961977
2816.3299999999995        0.12066195625235035
2877.5499999999997        0.11707829544855375
2938.7799999999997        0.11349404927056511
3000                      0.11063176436528041
