% Model:              Pt_secm_hemi_Mesh.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jun 15 2020, 13:17
% Dimension:          1
% Nodes:              50
% Expressions:        1
% Description:        Point graph
% x                       Height
-1.3234889800848443E-16   0.9624779496564102
0.8200000000000003        0.9625065661016496
1.6299999999999997        0.9625116234925354
2.45                      0.9620840488278238
3.2700000000000005        0.9615002573572778
4.080000000000001         0.9614457517398939
4.9                       0.9611734930974585
5.71                      0.9217793952594137
6.53                      0.9206664244620988
7.3500000000000005        0.9194330789093543
8.16                      0.9181510328679068
8.98                      0.9097679949197095
9.8                       0.8731510141997386
10.610000000000001        0.8689313340872008
11.43                     0.8653279900927902
12.24                     0.8598793784884231
13.06                     0.8541713639331692
13.88                     0.8468077931453954
14.689999999999998        0.8385946709266939
15.51                     0.82837641191751
16.33                     0.8158551592215117
17.139999999999997        0.8000126871282796
17.96                     0.7796082695954178
18.78                     0.7521108120803641
19.590000000000003        0.7141948420254599
20.409999999999997        0.6632481016779256
21.220000000000002        0.6131271741310055
22.039999999999992        0.5700682428501812
22.860000000000003        0.5337828192533157
23.669999999999998        0.5025497259803391
24.490000000000002        0.47521434066866886
25.31                     0.4506597714233709
26.12                     0.4289374004104815
26.94                     0.40912861570331904
27.76                     0.39106655848894917
28.57                     0.37429050549921494
29.39                     0.358942177070305
30.2                      0.34509477360445334
31.019999999999996        0.33143669458241587
31.840000000000003        0.3193344691090136
32.65                     0.30774791534108853
33.470000000000006        0.29683334964607344
34.29                     0.2870073268555175
35.1                      0.2773660996984809
35.92                     0.2680058642922018
36.73                     0.2596372053433734
37.55                     0.25140091216198757
38.37                     0.2437325093710802
39.18000000000001         0.23633861463090616
40.00000000000001         0.22930258739347611
