% Model:              Pt_secm_Bruker_p.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jun 10 2020, 17:15
% Table:              Table 3 - L = 4 (tds.ntflux_cP/(2.4*4*D*Rbase*a), tds.ntflux_cP)
% Xa                                              L                                                 Concentration (mM), Integral 6                    TotalFlux (mol/s), Integral 6
0                                                 4                                                 0.28724072932766315                               1.8156486500801584E-16
0.16                                              4                                                 0.28599320755075575                               1.8077630649283293E-16
0.33                                              4                                                 0.2853821168299273                                1.8039003604819666E-16
0.49                                              4                                                 0.28603731377363156                               1.808041860363125E-16
0.65                                              4                                                 0.28323776172374787                               1.790345891855811E-16
0.82                                              4                                                 0.28242692094600136                               1.785220567299675E-16
0.98                                              4                                                 0.2810148953191404                                1.776295153312287E-16
1.14                                              4                                                 0.27915852691320225                               1.76456104861835E-16
1.31                                              4                                                 0.2766913274390674                                1.7489658807423435E-16
1.47                                              4                                                 0.27652252937461724                               1.7478989081769591E-16
1.63                                              4                                                 0.2722689788452884                                1.7210122152810655E-16
1.8                                               4                                                 0.2698063159282257                                1.7054457229823132E-16
1.96                                              4                                                 0.26710269264790404                               1.6883561202273982E-16
2.12                                              4                                                 0.26379995762049435                               1.6674795321191474E-16
2.29                                              4                                                 0.2605796111510539                                1.647123722085812E-16
2.45                                              4                                                 0.2588699480107842                                1.6363169413761676E-16
2.61                                              4                                                 0.25382554783193273                               1.6044312878456426E-16
2.78                                              4                                                 0.25034168409773594                               1.582409785181793E-16
2.94                                              4                                                 0.24839563231524267                               1.5701087918646456E-16
3.1                                               4                                                 0.24297469427319562                               1.5358430425008707E-16
3.27                                              4                                                 0.2390399354866894                                1.510971432211366E-16
3.43                                              4                                                 0.23568140729932624                               1.4897421755390433E-16
3.59                                              4                                                 0.2330972115799646                                1.4734074743969598E-16
3.76                                              4                                                 0.22742215350591666                               1.437535432310902E-16
3.92                                              4                                                 0.22529871328332046                               1.4241131666638683E-16
4.08                                              4                                                 0.2212823499819732                                1.3987257342360508E-16
4.24                                              4                                                 0.21556751033609198                               1.3626022328344338E-16
4.41                                              4                                                 0.21182391796487016                               1.3389389854559434E-16
4.57                                              4                                                 0.20810146730197066                               1.3154093748157587E-16
4.73                                              4                                                 0.20407532522376967                               1.2899601307394483E-16
4.9                                               4                                                 0.19954293942740792                               1.2613109201206443E-16
5.06                                              4                                                 0.19640764988427695                               1.2414927549185116E-16
5.22                                              4                                                 0.19244647515634522                               1.216454169463258E-16
5.39                                              4                                                 0.1884311884055023                                1.1910735419111828E-16
5.55                                              4                                                 0.1850692009956348                                1.1698224194934045E-16
5.71                                              4                                                 0.1826500174164664                                1.1545307600894829E-16
5.88                                              4                                                 0.1779260278114221                                1.1246704217959997E-16
6.04                                              4                                                 0.1755875750177519                                1.1098890616872115E-16
6.2                                               4                                                 0.17124763539991325                               1.0824563033628512E-16
6.37                                              4                                                 0.16785760183996892                               1.0610279012304462E-16
6.53                                              4                                                 0.16411837809613564                               1.0373922679456731E-16
6.69                                              4                                                 0.16137725086341134                               1.0200656027076233E-16
6.86                                              4                                                 0.1581508834204908                                9.996717341009222E-17
7.02                                              4                                                 0.15502113270622828                               9.798885798360686E-17
7.18                                              4                                                 0.15214114103527138                               9.616841524839512E-17
7.35                                              4                                                 0.1487118769482994                                9.400077741902011E-17
7.51                                              4                                                 0.14621490659774278                               9.242244246043319E-17
7.67                                              4                                                 0.14340873155817727                               9.064865921792358E-17
7.84                                              4                                                 0.14057900806401424                               8.885999099726333E-17
8                                                 4                                                 0.13779928883873863                               8.710293047496671E-17
