% Model:              Pt_secm_hemi_p.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jun 9 2020, 20:33
% Table:              Table 2 - L = 50 (tds.ntflux_cP/(2*pi*D*Rtip*a), tds.ntflux_cP)
% Xa                                              L                                                 Concentration (mM), Integral 4                    TotalFlux (mol/s), Integral 4
-8                                                2                                                 0.17116285048288216                               2.2584406053069482E-17
-7.8367                                           2                                                 0.17582680534555717                               2.3199800399066177E-17
-7.6735                                           2                                                 0.18067484682892032                               2.3839484402420287E-17
-7.5102                                           2                                                 0.18508164316964748                               2.4420947480835863E-17
-7.3469                                           2                                                 0.190485938883258                                 2.51340275007275E-17
-7.1837                                           2                                                 0.19623643162796678                               2.5892787142702023E-17
-7.0204                                           2                                                 0.20172567218336082                               2.66170753704118E-17
-6.8571                                           2                                                 0.20775843799872717                               2.7413080066599827E-17
-6.6939                                           2                                                 0.2138092998076926                                2.8211472472891035E-17
-6.5306                                           2                                                 0.22052869276504256                               2.909807548604956E-17
-6.3673                                           2                                                 0.22724499894253203                               2.998427120820094E-17
-6.2041                                           2                                                 0.23449376891619467                               3.0940723873067425E-17
-6.0408                                           2                                                 0.2428478988572679                                3.2043025349567794E-17
-5.8776                                           2                                                 0.2506976223275304                                3.307877196021719E-17
-5.7143                                           2                                                 0.25851620878854975                               3.411041013928771E-17
-5.551                                            2                                                 0.26860055241556735                               3.5441007933194E-17
-5.3878                                           2                                                 0.2770741836328943                                3.655907723162064E-17
-5.2245                                           2                                                 0.2867151854370601                                3.7831177450151553E-17
-5.0612                                           2                                                 0.2964446150876701                                3.91149454481385E-17
-4.898                                            2                                                 0.3073787053647759                                4.0557664671044714E-17
-4.7347                                           2                                                 0.31903480069018086                               4.2095650215685816E-17
-4.5714                                           2                                                 0.33112028943169836                               4.369029288679228E-17
-4.4082                                           2                                                 0.34447130661147696                               4.5451918101370014E-17
-4.2449                                           2                                                 0.35791163844950197                               4.722532810746405E-17
-4.0816                                           2                                                 0.36996501935010273                               4.881573424877052E-17
-3.9184                                           2                                                 0.38486639755327823                               5.0781924781011856E-17
-3.7551                                           2                                                 0.39966124508995626                               5.2734058922964575E-17
-3.5918                                           2                                                 0.41553468410885297                               5.4828509858141404E-17
-3.4286                                           2                                                 0.4314625308334167                                5.693013972095192E-17
-3.2653                                           2                                                 0.4476560652260563                                5.906682624566178E-17
-3.102                                            2                                                 0.46731771380229636                               6.166111965609431E-17
-2.9388                                           2                                                 0.484392287189891                                 6.391405653743537E-17
-2.7755                                           2                                                 0.5006036999425147                                6.605310205616942E-17
-2.6122                                           2                                                 0.5194645913746674                                6.854173805063219E-17
-2.449                                            2                                                 0.5370193117563989                                7.085802883528943E-17
-2.2857                                           2                                                 0.5560234445217037                                7.336556507838931E-17
-2.1224                                           2                                                 0.5754162546862522                                7.592438609609634E-17
-1.9592                                           2                                                 0.5906455244133225                                7.793384089564875E-17
-1.7959                                           2                                                 0.6072996456519129                                8.013130042292489E-17
-1.6327                                           2                                                 0.62348783830555                                  8.226728212177842E-17
-1.4694                                           2                                                 0.6390268261473152                                8.43176032637906E-17
-1.3061                                           2                                                 0.6529691555171977                                8.615725028372952E-17
-1.1429                                           2                                                 0.6655331507741971                                8.781503040209279E-17
-0.9796                                           2                                                 0.6766940215982117                                8.928767261320508E-17
-0.8163                                           2                                                 0.6870128967823839                                9.06492161170251E-17
-0.6531                                           2                                                 0.6942871155631194                                9.160902667287579E-17
-0.4898                                           2                                                 0.7009525543602676                                9.248851060231518E-17
-0.3265                                           2                                                 0.7055626804092372                                9.309680240367252E-17
-0.1633                                           2                                                 0.7084999446354243                                9.348436528768816E-17
0                                                 2                                                 0.7094281662726905                                9.36068412473024E-17
